4552.820513	4325.641026	4125.128205	4233.846154	4229.74359	4958.461538	3984.615385	4407.179487	4175.384615	4166.666667	4371.794872	4182.564103	4246.153846	4478.461538
4552.307692	4323.076923	4129.74359	4232.307692	4232.307692	4954.358974	3980.512821	4393.846154	4153.333333	4154.358974	4365.128205	4183.589744	4242.564103	4473.846154
4552.820513	4326.666667	4136.923077	4229.230769	4232.820513	4953.846154	3975.384615	4391.282051	4153.333333	4153.333333	4363.076923	4186.153846	4243.589744	4473.846154
4556.410256	4327.179487	4137.948718	4230.769231	4231.794872	4954.871795	3977.948718	4400.512821	4170.769231	4167.179487	4368.717949	4192.820513	4244.102564	4479.487179
4560.512821	4328.205128	4136.923077	4234.871795	4223.076923	4956.410256	3983.076923	4411.282051	4182.051282	4183.076923	4379.487179	4201.025641	4252.820513	4487.692308
4557.948718	4333.333333	4140.512821	4235.897436	4214.358974	4962.564103	3988.717949	4425.641026	4194.871795	4196.410256	4385.128205	4203.076923	4264.102564	4493.333333
4553.846154	4332.820513	4143.076923	4236.410256	4222.051282	4966.153846	3988.717949	4431.282051	4203.076923	4202.564103	4381.538462	4196.410256	4261.025641	4488.717949
4552.307692	4327.179487	4141.538462	4234.871795	4231.282051	4957.948718	3978.974359	4418.974359	4193.333333	4190.25641	4373.846154	4188.717949	4248.717949	4477.948718
4551.794872	4325.128205	4138.974359	4232.307692	4234.358974	4956.923077	3977.435897	4411.794872	4180	4170.769231	4366.153846	4184.615385	4244.615385	4475.384615
4551.794872	4326.153846	4138.461538	4233.846154	4238.461538	4968.205128	3987.692308	4415.384615	4174.358974	4163.589744	4361.538462	4187.179487	4239.487179	4476.923077
4551.282051	4324.615385	4137.435897	4232.307692	4237.435897	4965.641026	3989.74359	4411.794872	4168.717949	4156.410256	4350.25641	4184.102564	4219.487179	4470.25641
4549.230769	4324.615385	4135.384615	4231.794872	4231.282051	4955.897436	3986.666667	4400.512821	4163.589744	4148.717949	4340.512821	4178.974359	4211.282051	4462.564103
4551.794872	4330.769231	4136.923077	4240	4230.25641	4958.974359	3987.179487	4402.564103	4168.717949	4154.358974	4356.410256	4190.25641	4232.820513	4472.307692
4557.948718	4334.358974	4135.897436	4245.641026	4232.307692	4961.025641	3983.589744	4411.282051	4178.461538	4170.769231	4381.538462	4204.615385	4250.25641	4487.179487
4562.564103	4333.333333	4138.461538	4244.102564	4237.435897	4957.435897	3981.538462	4414.871795	4189.230769	4182.564103	4385.128205	4202.564103	4251.794872	4490.769231
4568.717949	4337.435897	4148.205128	4246.666667	4246.153846	4962.564103	3987.179487	4422.564103	4197.948718	4189.230769	4379.487179	4198.461538	4258.974359	4489.74359
4572.820513	4346.666667	4155.384615	4251.282051	4248.717949	4966.666667	3990.25641	4430.25641	4201.025641	4196.923077	4378.461538	4208.205128	4263.589744	4489.74359
4570.25641	4350.25641	4153.333333	4249.74359	4244.615385	4961.025641	3989.74359	4428.205128	4198.461538	4201.025641	4383.589744	4216.923077	4260	4491.282051
4574.871795	4349.74359	4154.871795	4248.717949	4245.128205	4954.871795	3991.282051	4427.692308	4192.820513	4201.538462	4396.923077	4220.512821	4270.25641	4501.025641
4585.128205	4350.25641	4166.666667	4250.25641	4246.666667	4956.923077	3996.410256	4432.820513	4187.692308	4203.589744	4405.128205	4231.794872	4283.589744	4509.74359
4580	4345.128205	4170.769231	4248.205128	4244.102564	4960.512821	4001.025641	4426.666667	4186.666667	4198.461538	4394.871795	4235.384615	4272.307692	4503.076923
