4646.153846	4388.717949	4167.692308	4276.923077	4280.512821	4996.923077	4054.358974	4490.25641	4197.435897	4202.564103	4316.410256	4249.74359	4295.384615	4537.948718
4662.051282	4398.461538	4174.358974	4286.153846	4276.410256	5000	4060.512821	4505.128205	4211.794872	4225.641026	4341.025641	4265.128205	4316.410256	4553.333333
4668.205128	4399.487179	4180	4286.666667	4273.846154	4996.410256	4058.974359	4509.230769	4222.051282	4238.461538	4356.410256	4271.282051	4329.230769	4563.076923
4656.410256	4396.410256	4175.384615	4280	4275.897436	4992.820513	4058.461538	4504.615385	4219.487179	4242.564103	4349.230769	4264.615385	4322.051282	4553.333333
4645.641026	4395.384615	4167.179487	4280	4285.641026	4996.410256	4060	4505.128205	4218.461538	4241.025641	4342.564103	4255.897436	4314.871795	4542.051282
4643.589744	4395.384615	4160.512821	4283.589744	4290.25641	4998.461538	4055.384615	4502.051282	4217.435897	4226.666667	4340.512821	4249.74359	4316.923077	4540.512821
4641.025641	4395.897436	4151.794872	4280.512821	4281.025641	4992.820513	4048.717949	4488.205128	4207.692308	4214.358974	4325.641026	4239.487179	4304.102564	4534.871795
4636.410256	4397.435897	4148.717949	4281.538462	4276.410256	4991.282051	4047.692308	4480.512821	4194.871795	4213.333333	4308.717949	4231.794872	4282.051282	4524.102564
4635.384615	4392.820513	4153.333333	4287.179487	4280	4997.948718	4050.769231	4486.153846	4190.769231	4203.589744	4304.615385	4230.25641	4274.871795	4518.974359
4636.923077	4389.74359	4153.846154	4285.128205	4278.461538	5002.564103	4051.282051	4492.820513	4197.948718	4192.820513	4305.641026	4230.25641	4275.384615	4517.435897
4637.948718	4392.820513	4151.282051	4278.461538	4278.974359	4997.948718	4051.794872	4495.897436	4204.615385	4198.974359	4311.282051	4235.384615	4278.974359	4518.974359
4641.538462	4396.923077	4152.307692	4279.487179	4282.051282	4995.384615	4055.384615	4496.410256	4205.128205	4208.717949	4323.589744	4244.102564	4294.358974	4532.307692
4651.794872	4404.102564	4159.487179	4287.692308	4279.487179	5001.025641	4061.025641	4493.846154	4205.128205	4222.051282	4337.435897	4251.794872	4315.897436	4551.282051
4671.794872	4415.897436	4171.282051	4293.333333	4279.487179	5000.512821	4061.025641	4494.358974	4208.205128	4235.384615	4353.846154	4265.641026	4337.435897	4572.820513
4695.384615	4428.205128	4186.153846	4302.051282	4283.076923	4990.769231	4051.794872	4491.794872	4205.128205	4231.794872	4368.205128	4282.051282	4362.051282	4608.205128
4714.358974	4440.512821	4198.974359	4316.410256	4281.025641	4985.128205	4042.564103	4471.282051	4186.153846	4209.74359	4367.179487	4282.564103	4377.948718	4640
4727.692308	4454.358974	4202.564103	4322.564103	4277.435897	4986.666667	4040	4453.846154	4171.282051	4195.897436	4364.102564	4282.051282	4389.74359	4660.512821
